competencia,cod_municipio,CNES,TP_GESTAO,CO_TIPO_UNIDADE,DS_TIPO_UNIDADE,NATUREZA_JURIDICA,DESC_NATUREZA_JURIDICA,leitos,leitos_sus,leitos_uti,leitos_uti_sus,UTI_ADULTO_EXIST,UTI_ADULTO_SUS,UTI_PEDIATRICO_EXIST,UTI_PEDIATRICO_SUS,UTI_NEONATAL_EXIST,UTI_NEONATAL_SUS,UTI_QUEIMADO_EXIST,UTI_QUEIMADO_SUS,UTI_CORONARIANA_EXIST,UTI_CORONARIANA_SUS,flag_inconsistencia
202507,412840,2582066,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,48,46,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410600,2582430,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410640,2582449,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,146,104,23,14,12,10,0,0,11,4,0,0,0,0,0
202507,412190,2582465,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,412310,2582503,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410190,2582538,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410110,2582554,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,62,57,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,412620,2582597,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411095,2582627,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411580,2582716,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,104,60,10,3,10,3,0,0,0,0,0,0,0,0,0
202507,412380,2583712,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,412035,2584573,D,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411980,2584832,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,412440,2585057,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,29,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410450,2586061,E,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,412860,2586096,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411520,2586142,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,103,82,11,10,11,10,0,0,0,0,0,0,0,0,0
202507,411520,2586169,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,100,71,6,6,6,6,0,0,0,0,0,0,0,0,0
202507,411520,2586444,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,72,1,7,0,7,0,0,0,0,0,0,0,0,0,0
202507,411520,2587165,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,140,0,30,0,10,0,0,0,10,0,0,0,10,0,0
202507,411520,2587335,D,05,HOSPITAL GERAL,1112,HOSPITAL_PÚBLICO,182,182,32,32,20,20,6,6,6,6,0,0,0,0,0
202507,411520,2587343,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,79,0,10,0,10,0,0,0,0,0,0,0,0,0,0
202507,411695,2587645,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411250,2587777,E,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410440,2587785,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411727,2587823,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411560,2588188,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,48,43,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411450,2588242,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410855,2588404,E,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,220170,2588803,D,15,UNIDADE MISTA,1031,HOSPITAL_PÚBLICO,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,521000,2589192,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,521000,2589214,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,54,26,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,521000,2589230,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,521150,2589265,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,211,211,40,40,30,30,10,10,0,0,0,0,0,0,0
202507,520140,2589532,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,160,111,18,6,18,6,0,0,0,0,0,0,0,0,0
202507,520140,2589605,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,98,81,20,20,20,20,0,0,0,0,0,0,0,0,0
202507,520140,2589672,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,200,160,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,520140,2589737,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,200,151,38,8,10,0,8,0,20,8,0,0,0,0,0
202507,520140,2589761,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,49,2,16,0,12,0,0,0,0,0,0,0,4,0,0
202507,411375,2590166,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411150,2590182,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,84,68,14,11,12,9,2,2,0,0,0,0,0,0,0
202507,411150,2590727,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,92,61,27,21,12,8,2,2,13,11,0,0,0,0,0
202507,410830,2591049,E,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,209,123,44,21,20,12,10,1,14,8,0,0,0,0,0
202507,500400,2591340,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,500060,2591413,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250040,2591863,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250090,2592053,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251320,2592223,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250840,2592266,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250480,2592363,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250430,2592460,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,80,80,10,10,10,10,0,0,0,0,0,0,0,0,0
202507,250030,2592509,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251210,2592568,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,88,88,6,6,6,6,0,0,0,0,0,0,0,0,0
202507,251370,2592746,M,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,117,101,10,8,10,8,0,0,0,0,0,0,0,0,0
202507,250750,2593262,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,308,288,61,41,55,35,0,0,0,0,6,6,0,0,0
202507,241440,2593874,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,410830,2593912,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,139,0,8,0,8,0,0,0,0,0,0,0,0,0,0
202507,420460,2594277,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,125,125,30,30,0,0,10,10,20,20,0,0,0,0,0
202507,412810,2594358,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,156,150,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,412810,2594366,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,123,86,19,13,12,10,0,0,4,0,0,0,3,3,0
202507,411520,2594714,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,302,182,64,34,44,19,7,2,13,13,0,0,0,0,0
202507,410650,2595125,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,411440,2595265,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,69,61,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,420370,2596784,M,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,421590,2596792,E,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251180,2597195,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290682,2597586,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290680,2597594,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290840,2598183,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,293300,2598191,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290840,2598205,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290210,2598213,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292590,2598221,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,500270,2599643,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,70,22,19,10,19,10,0,0,0,0,0,0,0,0,0
202507,500270,2599767,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,500270,2599848,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,123,0,34,0,28,0,0,0,0,0,0,0,6,0,0
202507,500270,2599856,M,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,102,0,22,0,10,0,0,0,0,0,0,0,12,0,0
202507,320450,2599899,E,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,500280,2599996,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251130,2600331,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,85,77,10,10,10,10,0,0,0,0,0,0,0,0,0
202507,171670,2600390,M,05,HOSPITAL GERAL,1031,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,171420,2600420,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,170210,2600536,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,258,258,26,26,19,19,1,1,0,0,6,6,0,0,0
202507,290850,2600609,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292525,2600714,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292575,2600730,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292050,2600854,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292540,2600935,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290330,2601079,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292500,2601117,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291310,2601397,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291770,2601400,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292750,2601427,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292630,2601567,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,37,35,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292240,2601575,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292510,2601583,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291600,2601591,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291080,2601680,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,168,152,24,12,24,12,0,0,0,0,0,0,0,0,0
202507,292370,2601702,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290560,2601710,D,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,293360,2601729,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,93,89,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292630,2601737,D,05,HOSPITAL GERAL,1155,HOSPITAL_PÚBLICO,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290950,2601753,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291510,2601761,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290770,2601907,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292960,2602008,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292580,2602032,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290730,2602075,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291610,2602083,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291210,2602105,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,35,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291320,2602121,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291290,2602172,D,05,HOSPITAL GERAL,3069,HOSPITAL_FILANTRÓPICO,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290040,2602202,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291905,2602210,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292400,2602490,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291010,2602563,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290610,2602571,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292620,2602598,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292310,2602636,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,293220,2602652,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291550,2602814,D,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,60,60,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291080,2602857,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292905,2602865,M,05,HOSPITAL GERAL,2240,HOSPITAL_PRIVADO,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291670,2602881,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291080,2602938,D,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,171,36,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292840,2603012,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291390,2603055,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,291080,2603063,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,290800,2603071,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292860,2603284,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,292860,2603292,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,41,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250070,2603691,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250440,2603748,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250430,2603799,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250630,2603802,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,83,78,6,6,6,6,0,0,0,0,0,0,0,0,0
202507,510340,2604388,D,05,HOSPITAL GERAL,2054,HOSPITAL_PRIVADO,158,13,41,5,23,5,8,0,10,0,0,0,0,0,0
202507,510340,2604396,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,510785,2604426,M,05,HOSPITAL GERAL,1210,HOSPITAL_PÚBLICO,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,510760,2604434,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,121,111,30,20,30,20,0,0,0,0,0,0,0,0,0
202507,251570,2604744,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251660,2604779,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251430,2605384,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251080,2605414,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,114,105,16,11,6,6,0,0,10,5,0,0,0,0,0
202507,250010,2605430,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251490,2605449,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251080,2605473,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,137,137,16,16,16,16,0,0,0,0,0,0,0,0,0
202507,251080,2605481,E,07,HOSPITAL ESPECIALIZADO,1023,HOSPITAL_PÚBLICO,86,81,12,7,0,0,12,7,0,0,0,0,0,0,0
202507,250080,2607921,M,15,UNIDADE MISTA,1244,HOSPITAL_PÚBLICO,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,220120,2609363,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,220700,2609673,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230205,2611058,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230185,2611201,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,231280,2611252,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230428,2611295,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,80,80,10,10,10,10,0,0,0,0,0,0,0,0,0
202507,230540,2611309,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230090,2611465,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,231270,2611481,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230250,2611635,M,07,HOSPITAL ESPECIALIZADO,3069,HOSPITAL_FILANTRÓPICO,66,63,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230300,2611643,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,230440,2611686,M,05,HOSPITAL GERAL,3999,HOSPITAL_FILANTRÓPICO,227,79,50,16,40,6,0,0,10,10,0,0,0,0,0
202507,251630,2611864,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250150,2613298,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250190,2613301,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250630,2613328,M,07,HOSPITAL ESPECIALIZADO,2062,HOSPITAL_PRIVADO,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250820,2613344,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251590,2613360,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251600,2613379,E,15,UNIDADE MISTA,1023,HOSPITAL_PÚBLICO,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250350,2613409,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250630,2613417,M,05,HOSPITAL GERAL,2062,HOSPITAL_PRIVADO,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250370,2613476,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,181,171,13,7,7,7,6,0,0,0,0,0,0,0,0
202507,250740,2613492,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250890,2613522,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251090,2613530,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251390,2613549,D,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251450,2613565,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250920,2613611,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,251200,2613638,E,05,HOSPITAL GERAL,1023,HOSPITAL_PÚBLICO,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250130,2613689,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250770,2613697,M,05,HOSPITAL GERAL,1244,HOSPITAL_PÚBLICO,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,250400,2613735,M,07,HOSPITAL ESPECIALIZADO,2240,HOSPITAL_PRIVADO,160,143,0,0,0,0,0,0,0,0,0,0,0,0,0
